epoch,accuracy,loss,val_accuracy,val_loss
0,0.72010493,1.0763524216808706,0.7474989891052246,0.6989572303874247
1,0.7702228,0.6183019344843886,0.7899159789085388,0.5783380114016127
2,0.8225419,0.4645300316952151,0.8189275860786438,0.5128578029426873
3,0.86956906,0.34177232821054393,0.8303321599960327,0.5017832063970302
4,0.9049451,0.2538949829634466,0.8297318816184998,0.5112460519896359
5,0.93227196,0.18513680955877765,0.8359344005584717,0.5627756767532452
6,0.9552408,0.1306253727508078,0.8401360511779785,0.6179207926180039
7,0.96706986,0.10289747676588755,0.8415366411209106,0.654970929926994
8,0.97478545,0.08421433157034362,0.837334930896759,0.7200450805865941
9,0.9796327,0.06781678982405387,0.8407362699508667,0.7206235182146971
10,0.98227865,0.060432376039268314,0.8509403467178345,0.7945924596864732
11,0.9858585,0.053292793567554265,0.848539412021637,0.7750897598819954
12,0.9887268,0.04575968030897313,0.8491396307945251,0.8462341741687444
13,0.98950505,0.03975584501475222,0.8479391932487488,0.8278676176987061
14,0.99248457,0.02787600369882858,0.853741466999054,0.9122437291643342
15,0.99259573,0.030435890991257472,0.8447378873825073,0.9130314586638641
16,0.9925068,0.030415309093562572,0.8443377614021301,0.9590494892224163
17,0.9897496,0.039833896543976254,0.8497399091720581,0.949346530003374
18,0.98963845,0.038173394855279985,0.8513405323028564,1.0381253905275336
19,0.9883711,0.04605354978860965,0.8479391932487488,0.9834160826214794
20,0.98988307,0.04300073072925232,0.8417366743087769,0.9847651962854234
21,0.9905501,0.03829569707277506,0.8507403135299683,0.9837163776910606
22,0.9916841,0.03505707596817879,0.8519407510757446,1.026950556309331
23,0.9939076,0.02556365862644968,0.848539412021637,1.0500552136213983
24,0.9938409,0.02418902487059059,0.848339319229126,1.0598758762480975
25,0.99439675,0.023417740952161085,0.848539412021637,1.0277809559130202
26,0.99406326,0.02499413771121036,0.8545418381690979,1.1116629482603588
27,0.9953084,0.02303206710975766,0.8491396307945251,1.0280347109413377
28,0.9945969,0.02247293942018216,0.8501400351524353,1.103823457254606
29,0.9940855,0.02361724665179314,0.8517407178878784,1.1866892064843668
