epoch,accuracy,loss,val_accuracy,val_loss
0,0.7279317,0.7818990080810492,0.7392957210540771,0.6700963598100984
1,0.75468045,0.6055017777588102,0.7829131484031677,0.5174603892259952
2,0.81191355,0.45491932127290935,0.8507403135299683,0.3758456153529031
3,0.8562725,0.3590223107897976,0.8683473467826843,0.33248799655283867
4,0.88219863,0.2991148657673021,0.895358145236969,0.2709991370811134
5,0.90636814,0.2379800143993388,0.8999599814414978,0.2487916524479894
6,0.92362255,0.19622376748829234,0.9211684465408325,0.2124650093162952
7,0.93587404,0.16833564641940915,0.924369752407074,0.20281317665511106
8,0.948259,0.13705104177687408,0.9319728016853333,0.20119666134943814
9,0.95412904,0.1189754238688395,0.9399759769439697,0.1837910373313945
10,0.9598657,0.10625472396987232,0.9375750422477722,0.1795724489513327
11,0.96409035,0.09572226909770068,0.94197678565979,0.16643373694430355
12,0.96967137,0.08121456211427762,0.9465786218643188,0.18256217696848942
13,0.97053856,0.08018612104084162,0.9487795233726501,0.17129136084699306
14,0.9735625,0.06959970191093932,0.947579026222229,0.19611198007583427
15,0.97378486,0.07169751975591426,0.9485794305801392,0.17102880080660232
16,0.9771868,0.061223678371770916,0.953181266784668,0.19895434401043896
17,0.9771868,0.061236490873424344,0.9527811408042908,0.17810156281922712
18,0.97987723,0.05561062047919765,0.9611845016479492,0.14420281559312376
19,0.9801663,0.05333667499145652,0.9575830101966858,0.16506146181340503
20,0.9830569,0.04666628361867518,0.9539815783500671,0.16043952023353325
21,0.98450214,0.04452568637464344,0.9561824798583984,0.1684762070767161
22,0.9831903,0.04780953167323703,0.9593837261199951,0.1706158356482432
23,0.9870814,0.03623218859481733,0.9543817639350891,0.19731198353808418
24,0.9823231,0.05006836095683443,0.9489796161651611,0.202043491227477
25,0.98525816,0.04358433982129677,0.9543817639350891,0.17499834525079525
26,0.9874372,0.035507611254460496,0.9597839117050171,0.16169406153431604
27,0.9878152,0.03553444210799577,0.9539815783500671,0.19072735996521106
28,0.98659223,0.03749282561774694,0.9569827914237976,0.18045490780989137
29,0.985058,0.045367370528701295,0.9569827914237976,0.1705525739162433
